StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,N/A_Browser,N/A_Version,N/A_Operating System,N/A_Resolution,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q112,Q14,Q15,Q17,Q16,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21
2024-07-09 11:27:24,2024-07-09 11:27:25,Survey Test,,100,1,True,2024-07-09 11:27:25,R_4V0JfFaMI7e0EjI,,,,,,,test,,,tincidunt,temporibus,sollicitudin,facilisis,Lectus mag,testemail@qemailserver.com,"Pratt,Sanford","Class of 1966,Class of 1960",1,"Art History,Global Cultural Studies","Musical Theater,Visual Arts","Latin American Studies,Latinx Studies in the Global South","Consulting and professional services,Law / Legal services,Retail and e-commerce",Psy.D (Doctor of Psychology),"Cooking/Baking,Family Time,Fitness,Gaming,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Time with Friends,Fishing/Hunting","Skill development in a specific field,Personal growth and self-improvement","Asian,Middle Eastern","None of the below,NPHC (African American Greek letter organizations),Selective Living Groups (SLG)",Yes,No Preference,No,UK,1,0,2,4,8,9,3,8,Velit risus scelerisque sapien. Odio metus rhoncus sit erat orci! Magnis quis purus molestie.
2024-07-09 11:27:25,2024-07-09 11:27:25,Survey Test,,100,0,True,2024-07-09 11:27:25,R_d4qXBAAXM7W0EHs,,,,,,,test,,,pellentesque,fermentum,porttitor,fermentum,"Ultrices? ",testemail@qemailserver.com,"Pratt,Fuqua,Sanford","Class of 1981,Class of 1954",4+,"Biology,Computational Media",Russian and East European Literatures in Translation,"None,Aerospace Engineering","Education,Fashion and apparel,Academia/Higher Ed","MA (Master of Arts),MS (Master of Science)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Travelling,Visual Arts/Crafts,Watching Sports,Movies/TV,Performing Arts,Time with Friends","Networking and professional connections,Academic success and study skills,Work-life balance and time management","Hispanic or Latinx,White","Dance Team,Selective Living Groups (SLG)",No,No Preference,No,Baltimore MD,1,9,3,10,6,1,2,3,"Nullam praesent magna. Nonummy nonummy tincidunt? Eleifend bibendum sapien, sapien? Praesent, commodo, temporibus per."
2024-07-09 11:27:25,2024-07-09 11:27:25,Survey Test,,100,0,True,2024-07-09 11:27:25,R_bDeOiRQ5HUu2GrA,,,,,,,test,,,elementum,tincidunt,consequat,vulputate,Imperdiet!,testemail@qemailserver.com,"Sanford,Nicholas School of the Environment,DKU","Class of 1998,Class of 1995,Class of 1966",2,Civil Engineering,"Computer Science,English,Visual Arts","Aerospace Engineering,Jewish Studies,Robotics and Automation","Consulting and professional services,Transportation and logistics","MBA (Masters of Business Administration),MEd (Master of Education)","Cooking/Baking,Family Time,Fashion,Gaming,Travelling,Watching Sports,Movies/TV","Academic success and study skills,Work-life balance and time management",Asian,"None of the below,Duke International Association (IA) / International students,Selective Living Groups (SLG)",Yes,Yes,No,Richmond VA,2,5,8,1,8,1,10,4,Porta. Augue ligula. Accumsan posuere sollicitudin diam dignissim felis morbi bibendum mattis.
2024-07-09 11:27:25,2024-07-09 11:27:26,Survey Test,,100,1,True,2024-07-09 11:27:26,R_9RhgSnXTnnvIhhk,,,,,,,test,,,consequat,pellentesque,tincidunt,elementum,In eget ul,testemail@qemailserver.com,"School of Nursing,The Graduate School",Class of 2010,2,Evolutionary Anthropology,"Gender Sexuality and Feminist Studies,Global Health,Medieval and Renaissance Studies",Documentary Studies,Journalism,MPP (Master of Public Policy),"Cooking/Baking,Family Time,Fitness,Gaming,Reading,Travelling,Volunteering,Watching Sports,Time with Friends",Work-life balance and time management,"Asian,Asian Pacific Islander,Middle Eastern",Multicultural Greek Council (MGC),No,No Preference,No,Nashville TN,6,2,5,7,10,7,6,5,"Phasellus, orci quam odio natoque! Ipsum primis lectus eleifend tempor nulla."
2024-07-09 11:27:26,2024-07-09 11:27:26,Survey Test,,100,0,True,2024-07-09 11:27:26,R_1TSERfJHB5VXktU,,,,,,,test,,,imperdiet,elementum,convallis,fringilla,Imperdiet?,testemail@qemailserver.com,"School of Nursing,School of Law","Class of 2016,Class of 1989",2,"French Studies,Global Health,Russian","Classical Archaeology,Finance,Theater Studies","None,Health Policy,Latin American Studies",Veterinary Medicine,MSW (Master of Social Work),"Cooking/Baking,Family Time,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Athletics/Playing Sports,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Fishing/Hunting","Career exploration and decision-making,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Hispanic or Latinx,Native American or American Indian,White","None of the below,NPHC (African American Greek letter organizations),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",Yes,No Preference,No,Baltimore MD,10,5,3,3,9,2,8,5,"Dapibus, commodo lorem urna venenatis imperdiet integer facilisis sagittis fermentum."
2024-07-09 11:27:26,2024-07-09 11:27:26,Survey Test,,100,0,True,2024-07-09 11:27:26,R_9FYhk8gDqGmtPme,,,,,,,test,,,elementum,convallis,vestibulum,consectetuer,Euismod se,testemail@qemailserver.com,School of Medicine,"Class of 1994,Class of 1990",3,"Art History and Visual Arts,Economics,Evolutionary Anthropology","Asian American and Diaspora Studies,Economics,German","Information Science and Information Studies,Materials Science and Engineering",Healthcare,MEM (Master of Environmental Management),"Cooking/Baking,Gardening,Pets,Reading,Volunteering,Music/Dance,Movies/TV,Fishing/Hunting","Networking and professional connections,Personal growth and self-improvement",Native American or American Indian,"Greek Life (IFC/Panhel),Selective Living Groups (SLG)",No,No Preference,Yes,Pacific Northwest/Seattle,2,1,5,2,2,7,9,10,Velit urna ultrices venenatis morbi nonummy ridiculus blandit lacus commodo.
2024-07-09 11:27:27,2024-07-09 11:27:27,Survey Test,,100,0,True,2024-07-09 11:27:27,R_cYlRCWpxuh3zjSe,,,,,,,test,,,vulputate,ridiculus,tincidunt,fermentum,Euismod fa,testemail@qemailserver.com,"Pratt,Divinity School","Class of 2021,Class of 1968",4+,"Computer Science,Electrical and Computer Engineering,Theater Studies","Polish Culture and Language,Visual and Media Studies",Ethics and Society,"Education,Marketing / Advertising,Media, Entertainment, and Sports",MEng (Master of Engineering),"Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Watching Sports,Movies/TV,Performing Arts,Time with Friends","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Personal growth and self-improvement,Work-life balance and time management",Asian Pacific Islander,"None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",Yes,No Preference,No,Denver CO,7,0,1,4,6,5,10,4,Temporibus volutpat scelerisque accumsan montes. Dictumst cras enim atque cursus ligula.
2024-07-09 11:27:27,2024-07-09 11:27:27,Survey Test,,100,0,True,2024-07-09 11:27:27,R_8odtmkGhniehbIW,,,,,,,test,,,curabitur,malesuada,fringilla,malesuada,Magna cons,testemail@qemailserver.com,"Sanford,School of Nursing,Nicholas School of the Environment",Class of 2004,4+,"Biomedical Engineering,Interdisciplinary Engineering and Applied Science (IDEAS),Visual and Media Studies","Finance,Gender Sexuality and Feminist Studies,German","Aerospace Engineering,Health Policy,Information Science and Information Studies","Pharmaceutical,Research and Development",MEM (Master of Environmental Management),"Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Networking and professional connections,Personal growth and self-improvement",Black or African-American,"None of the below,Multicultural Greek Council (MGC),Duke International Association (IA) / International students,Dance Team",No,Yes,Yes,Denver CO,10,9,4,3,5,7,3,6,"Massa lectus malesuada? Porttitor fusce sollicitudin, etiam nec dui nullam vulputate enim ullamcorper vehicula scelerisque."
2024-07-09 11:31:02,2024-07-09 11:31:02,Survey Test,,100,0,True,2024-07-09 11:31:02,R_6XUXfFxW4eJourk,,,,,,,test,,,vestibulum,sollicitudin,sollicitudin,scelerisque,Nibh preti,testemail@qemailserver.com,Pratt,"Class of 2007,Class of 1955",2,Chemistry,Visual Arts,"Innovation and Entrepreneurship,Philosophy Politics and Economics","Journalism,Manufacturing and engineering,Artificial Intelligence / Machine Learning / Data Science",MFA (Master of Fine Arts),"Gaming,Outdoor Activities/Hiking/Camping,Travelling,Music/Dance,Watching Sports,Movies/TV","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Emotional support","Asian Pacific Islander,Hispanic or Latinx,White","None of the below,Greek Life (IFC/Panhel),Duke International Association (IA) / International students",No,No Preference,No,Raliegh/Durham/Chapel Hill,8,2,7,4,8,4,1,4,Phasellus cursus diam odio posuere nec sagittis sagittis ridiculus! Per elit dapibus pharetra dignissim.
2024-07-09 11:31:02,2024-07-09 11:31:02,Survey Test,,100,0,True,2024-07-09 11:31:02,R_37NQVZbsX7LEI4K,,,,,,,test,,,tincidunt,elementum,venenatis,vulputate,Sodales lo,testemail@qemailserver.com,Nicholas School of the Environment,Class of 1963,4+,"Biophysics,Undecided",Electrical and Computer Engineering,"None,Policy Journalism and Media Studies","Consulting and professional services,Hospitality and tourism,Construction","MBA (Masters of Business Administration),MPP (Master of Public Policy)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Academic success and study skills,Work-life balance and time management",Asian Pacific Islander,None of the below,Yes,No Preference,No,Northern California,4,4,1,3,7,6,3,3,Nullam pharetra vitae blandit orci natoque dictumst erat tincidunt ipsum mi ridiculus.
2024-07-09 11:31:02,2024-07-09 11:31:03,Survey Test,,100,1,True,2024-07-09 11:31:03,R_dnFTo6taRp0WV94,,,,,,,test,,,venenatis,convallis,consequat,suspendisse,Volutpat p,testemail@qemailserver.com,"Divinity School,DKU","Class of 2019,Class of 2015",1,"Art History and Visual Arts,Asian and Middle Eastern Studies,Russian",Asian and Middle Eastern Studies,Innovation and Entrepreneurship,"Venture Capital,International Relations","MEM (Master of Engineering Management),MEM (Master of Environmental Management)",Reading,"Skill development in a specific field,Work-life balance and time management,Emotional support","Asian Pacific Islander,Black or African-American,Middle Eastern",Greek Life (IFC/Panhel),No,Yes,No,UK,5,0,1,10,3,9,1,9,Malesuada curabitur augue urna? Quam vitae a! Quam velit odio.
2024-07-09 11:31:03,2024-07-09 11:31:03,Survey Test,,100,0,True,2024-07-09 11:31:03,R_afMWNhW29XV8UGG,,,,,,,test,,,consectetuer,ullamcorper,tincidunt,ullamcorper,Nunc imper,testemail@qemailserver.com,"Pratt,DKU","Class of 1965,Class of 1953",4+,Linguistics and Computer Science,Sociology,Energy and the Environment,Hospitality and tourism,"MD (Doctor of Medicine),MEM (Master of Environmental Management)","Family Time,Fitness,Gaming,Gardening,Pets,Reading,Athletics/Playing Sports,Travelling,Volunteering,Music/Dance,Movies/TV,Time with Friends",Academic success and study skills,"Asian,White,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Dance Team,Selective Living Groups (SLG)",Yes,Yes,No,New York City/Tri-State area,2,3,10,6,9,4,3,7,Dolor justo massa mauris justo est nulla et risus. Metus quam ante.
2024-07-09 11:31:03,2024-07-09 11:31:03,Survey Test,,100,0,True,2024-07-09 11:31:03,R_5ulfAituWaRAbnU,,,,,,,test,,,scelerisque,phasellus,curabitur,sollicitudin,Nonummy te,testemail@qemailserver.com,"Trinity,Nicholas School of the Environment,Divinity School","Class of 2015,Class of 1986",1,"Classical Civilization,Neuroscience,Psychology","Brazilian and Global Portuguese Studies,Music,Sexuality Studies","Architectural Engineering,Digital Intelligence,Ethics and Society",Finance / Investment / Banking,MSW (Master of Social Work),"Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Pets,Reading,Visual Arts/Crafts,Volunteering,Music/Dance,Movies/TV,Performing Arts,Fishing/Hunting",Emotional support,Other,None of the below,Yes,Yes,Yes,New York City/Tri-State area,1,0,9,2,6,9,2,3,Curabitur rutrum ullamcorper dapibus culpa vitae. Montes ab suspendisse cursus.
2024-07-09 11:31:03,2024-07-09 11:31:03,Survey Test,,100,0,True,2024-07-09 11:31:04,R_d5NXG9vywfqBU7Y,,,,,,,test,,,ridiculus,porttitor,facilisis,ridiculus,Eget nulla,testemail@qemailserver.com,School of Medicine,"Class of 2003,Class of 1973",1,German,Political Science,"Decision Sciences,Digital Intelligence,Markets and Management","Healthcare,Politics / Government and public sector,Environmental Science","PhD (Doctor of Philosophy),MA (Master of Arts)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Time with Friends,Fishing/Hunting","Skill development in a specific field,Personal growth and self-improvement,Work-life balance and time management","Asian Pacific Islander,Black or African-American,Middle Eastern","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team",No,No Preference,Yes,Miami/Central Florida/Tampa Bay,0,1,5,6,3,2,7,6,Nullam temporibus! Amet. Consequat fusce etiam imperdiet suscipit platea fusce. Luctus! Sed eros.
2024-07-09 11:31:04,2024-07-09 11:31:04,Survey Test,,100,0,True,2024-07-09 11:31:04,R_aaeCHylf3ErPKdM,,,,,,,test,,,malesuada,malesuada,scelerisque,dignissim,"Porttitor ",testemail@qemailserver.com,"Pratt,The Graduate School,DKU",Class of 1986,3,English,Computational Media,"Documentary Studies,Markets and Management,Policy Journalism and Media Studies",Law / Legal services,MPP (Master of Public Policy),"Fashion,Fitness,Gardening,Outdoor Activities/Hiking/Camping,Reading,Travelling,Visual Arts/Crafts,Movies/TV,Time with Friends","Networking and professional connections,Emotional support","Asian,Asian Pacific Islander,Native American or American Indian",None of the below,No,No Preference,No,Chicago IL,5,0,3,8,8,3,7,2,"Orci, amet bibendum porttitor est id ipsum gravida. Atque, sodales malesuada convallis luctus pellentesque tellus."
